Original File Name:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\FearConditioning\data/FC-AAXXX-Admin_RA-run_3-2014_Sep_11_1109.csv,Time:,2014_Sep_11_1109,Parameter File:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\FearConditioning\T1000_FC_Schedule3.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('ARROW_ONSET', 3), ('RESPONSE', 4), ('IMAGE_ONSET', 5), ('US', 6), ('SOUND', 7), ('RATING', 8), ('TASK_END', 99)],Trial Types are coded as follows: 0->left arrow; 1->right arrow; 2->CS-; 3->CS+; 4->CS+&US, volume=0.1
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,-0.00499743409091,NA,NA,NA
NA,NA,2,7.03442062917,7.03941806326,NA,NA
1,1,3,11.3415442481,NA,NA,NA
2,1,3,14.34651812,NA,NA,NA
3,1,3,17.351582369,NA,NA,NA
4,0,3,20.3398481823,NA,NA,NA
5,1,3,23.3448528451,NA,NA,NA
6,3,5,26.3498546569,NA,NA,NA
7,0,3,28.3531461479,NA,NA,NA
8,0,3,31.3414461734,NA,NA,NA
9,1,3,34.346408071,NA,NA,NA
10,1,3,37.3514512225,NA,NA,NA
11,0,3,40.3397044914,NA,NA,NA
12,3,5,43.3447476429,NA,NA,NA
13,1,3,45.3480066323,NA,NA,NA
14,0,3,48.3530534901,NA,NA,NA
15,0,3,51.341306759,NA,NA,NA
16,2,5,54.3463618847,NA,NA,NA
17,1,3,56.349626291,NA,NA,NA
18,0,3,59.3376175521,NA,NA,NA
19,0,3,62.3429170094,NA,NA,NA
20,1,3,65.347929655,NA,NA,NA
21,3,5,68.3529779383,NA,NA,NA
22,0,3,70.3395528177,NA,NA,NA
23,0,3,73.3445383787,NA,NA,NA
24,0,3,76.3495093996,NA,NA,NA
25,2,5,79.3545630998,NA,NA,NA
26,1,3,81.341168485,NA,NA,NA
27,1,3,84.3461568971,NA,NA,NA
28,1,3,87.3511113821,NA,NA,NA
29,0,3,90.3394869593,NA,NA,NA
30,0,3,93.3444032409,NA,NA,NA
31,3,5,96.3494503837,NA,NA,NA
32,0,3,98.3527256239,NA,NA,NA
33,0,3,101.341044181,NA,NA,NA
34,1,3,104.346029742,NA,NA,NA
35,0,3,107.351039822,NA,NA,NA
36,1,3,110.339308486,NA,NA,NA
37,2,5,113.344365322,NA,NA,NA
38,1,3,115.347608061,NA,NA,NA
39,1,3,118.352605596,NA,NA,NA
40,0,3,121.340907047,NA,NA,NA
41,3,5,124.345916842,NA,NA,NA
42,1,3,126.349276472,NA,NA,NA
43,0,3,129.354207864,NA,NA,NA
