Original File Name:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\FearConditioning\data/FC-AAXXX-Admin_RA-run_1-2014_Sep_11_1048.csv,Time:,2014_Sep_11_1048,Parameter File:,\\isilon1\homefolders\rkuplicki\Documents\StimTool\FearConditioning\T1000_FC_Schedule1.csv,Event Codes:,[('INSTRUCT_ONSET', 1), ('TASK_ONSET', 2), ('ARROW_ONSET', 3), ('RESPONSE', 4), ('IMAGE_ONSET', 5), ('US', 6), ('SOUND', 7), ('RATING', 8), ('TASK_END', 99)],Trial Types are coded as follows: 0->left arrow; 1->right arrow; 2->CS-; 3->CS+; 4->CS+&US, volume=0.1
trial_number,trial_type,event_code,absolute_time,response_time,response,result
NA,NA,1,-0.00499572348417,NA,NA,NA
NA,NA,2,3.9576948202,3.96269054368,NA,NA
1,1,3,8.26482955807,NA,NA,NA
1,1,4,8.61289225406,0.34806269599,0,0
1,1,4,9.16485005683,0.900020498761,1,1
1,1,4,9.66885501303,1.40402545496,1,1
2,1,3,11.2698136936,NA,NA,NA
2,1,4,11.6768760444,0.407062350732,1,1
3,1,3,14.2747892762,NA,NA,NA
4,1,3,17.2630835996,NA,NA,NA
5,2,5,20.2680908283,NA,NA,NA
6,0,3,22.2714296461,NA,NA,NA
7,1,3,25.2764394407,NA,NA,NA
8,0,3,28.2647015477,NA,NA,NA
9,3,5,31.2697022191,NA,NA,NA
10,0,3,33.2730242159,NA,NA,NA
11,1,3,36.2611879631,NA,NA,NA
12,0,3,39.2663023898,NA,NA,NA
13,2,5,42.2713104738,NA,NA,NA
14,0,3,44.2746435895,NA,NA,NA
15,1,3,47.2629108284,NA,NA,NA
16,1,3,50.2679200528,NA,NA,NA
17,0,3,53.2729124563,NA,NA,NA
18,3,5,56.2779188297,NA,NA,NA
19,0,3,58.2645310573,NA,NA,NA
20,0,3,61.2695442732,NA,NA,NA
21,0,3,64.2745047454,NA,NA,NA
22,2,5,67.2628341362,NA,NA,NA
23,0,3,69.266082862,NA,NA,NA
24,0,3,72.2711439749,NA,NA,NA
25,0,3,75.2761392294,NA,NA,NA
26,0,3,78.2644381144,NA,NA,NA
27,4,5,81.2694487644,NA,NA,NA
27,4,6,81.7582760841,NA,NA,NA
28,0,3,83.2727550806,NA,NA,NA
29,1,3,86.2776975914,NA,NA,NA
30,0,3,89.2660255567,NA,NA,NA
31,1,3,92.2710096923,NA,NA,NA
32,2,5,95.2759721602,NA,NA,NA
33,1,3,97.2626473951,NA,NA,NA
34,1,3,100.267585914,NA,NA,NA
35,1,3,103.272647027,NA,NA,NA
36,0,3,106.277599232,NA,NA,NA
37,3,5,109.265920069,NA,NA,NA
38,0,3,111.269205573,NA,NA,NA
39,1,3,114.274212802,NA,NA,NA
40,0,3,117.262486883,NA,NA,NA
41,0,3,120.267508652,NA,NA,NA
42,0,3,123.272512175,NA,NA,NA
43,3,5,126.277526246,NA,NA,NA
44,1,3,128.264113384,NA,NA,NA
45,1,3,131.269118903,NA,NA,NA
46,0,3,134.274137535,NA,NA,NA
47,1,3,137.262425587,NA,NA,NA
48,2,5,140.267404305,NA,NA,NA
49,1,3,142.270715183,NA,NA,NA
50,1,3,145.275730965,NA,NA,NA
51,1,3,148.264052943,NA,NA,NA
52,1,3,151.269031377,NA,NA,NA
53,1,3,154.273974458,NA,NA,NA
54,4,5,157.262330933,NA,NA,NA
54,4,6,157.758061688,NA,NA,NA
55,0,3,159.265597905,NA,NA,NA
56,0,3,162.27060884,NA,NA,NA
57,0,3,165.275598393,NA,NA,NA
58,1,3,168.263937477,NA,NA,NA
59,2,5,171.268897949,NA,NA,NA
60,0,3,173.272212248,NA,NA,NA
61,1,3,176.277229456,NA,NA,NA
62,0,3,179.265505247,NA,NA,NA
63,3,5,182.270496511,NA,NA,NA
64,1,3,184.273818507,NA,NA,NA
65,1,3,187.26202616,NA,NA,NA
66,1,3,190.26710723,NA,NA,NA
67,2,5,193.272130994,NA,NA,NA
68,1,3,195.275399392,NA,NA,NA
69,0,3,198.263737051,NA,NA,NA
70,0,3,201.268685264,NA,NA,NA
71,1,3,204.273720147,NA,NA,NA
72,0,3,207.261888456,NA,NA,NA
73,3,5,210.267047644,NA,NA,NA
74,1,3,212.27033942,NA,NA,NA
75,0,3,215.275320134,NA,NA,NA
76,0,3,218.263597637,NA,NA,NA
77,1,3,221.268590895,NA,NA,NA
78,1,3,224.273607247,NA,NA,NA
79,2,5,227.278633293,NA,NA,NA
80,0,3,229.265277452,NA,NA,NA
81,1,3,232.270196299,NA,NA,NA
82,0,3,235.27521037,NA,NA,NA
83,4,5,238.263546889,NA,NA,NA
83,4,6,238.758100177,NA,NA,NA
84,1,3,240.26683838,NA,NA,NA
85,0,3,243.271822515,NA,NA,NA
86,1,3,246.276853692,NA,NA,NA
87,0,3,249.265076741,NA,NA,NA
88,1,3,252.270125024,NA,NA,NA
89,3,5,255.275117427,NA,NA,NA
90,1,3,257.261611623,NA,NA,NA
91,0,3,260.266697825,NA,NA,NA
92,1,3,263.271709615,NA,NA,NA
93,1,3,266.276742788,NA,NA,NA
94,1,3,269.264979806,NA,NA,NA
95,2,5,272.270020677,NA,NA,NA
96,1,3,274.273297058,NA,NA,NA
97,0,3,277.261534361,NA,NA,NA
98,0,3,280.266590057,NA,NA,NA
99,1,3,283.271603558,NA,NA,NA
100,0,3,286.276627607,NA,NA,NA
101,3,5,289.264917939,NA,NA,NA
102,0,3,291.268170086,NA,NA,NA
103,0,3,294.273206681,NA,NA,NA
104,1,3,297.261386678,NA,NA,NA
105,3,5,300.266521062,NA,NA,NA
106,1,3,302.269784043,NA,NA,NA
107,1,3,305.274827765,NA,NA,NA
108,1,3,308.262999495,NA,NA,NA
109,2,5,311.268128462,NA,NA,NA
110,0,3,313.271431072,NA,NA,NA
111,0,3,316.276407224,NA,NA,NA
112,0,3,319.264718939,NA,NA,NA
113,0,3,322.269695377,NA,NA,NA
114,3,5,325.274719712,NA,NA,NA
115,1,3,327.278002649,NA,NA,NA
116,0,3,330.266322632,NA,NA,NA
117,0,3,333.271305912,NA,NA,NA
118,3,5,336.276314281,NA,NA,NA
119,1,3,338.263033992,NA,NA,NA
120,0,3,341.267947423,NA,NA,NA
121,0,3,344.272874253,NA,NA,NA
122,0,3,347.277898017,NA,NA,NA
123,2,5,350.266206311,NA,NA,NA
124,0,3,352.269538856,NA,NA,NA
125,0,3,355.27453183,NA,NA,NA
126,1,3,358.262831,NA,NA,NA
127,0,3,361.267836233,NA,NA,NA
128,0,3,364.272777318,NA,NA,NA
129,2,5,367.277813057,NA,NA,NA
130,0,3,369.264394779,NA,NA,NA
131,1,3,372.269426812,NA,NA,NA
132,0,3,375.274393841,NA,NA,NA
133,4,5,378.262730074,NA,NA,NA
133,4,6,378.758059122,NA,NA,NA
134,0,3,380.266050931,NA,NA,NA
135,1,3,383.271036777,NA,NA,NA
136,0,3,386.276023763,NA,NA,NA
137,1,3,389.264345742,NA,NA,NA
138,1,3,392.269298516,NA,NA,NA
139,2,5,395.274295196,NA,NA,NA
140,0,3,397.277640571,NA,NA,NA
141,0,3,400.265945443,NA,NA,NA
142,1,3,403.270923022,NA,NA,NA
143,0,3,406.275881498,NA,NA,NA
144,0,3,409.264223718,NA,NA,NA
145,3,5,412.269174497,NA,NA,NA
146,0,3,414.272535553,NA,NA,NA
147,1,3,417.277507999,NA,NA,NA
148,0,3,420.265821424,NA,NA,NA
149,0,3,423.27076365,NA,NA,NA
150,2,5,426.275811933,NA,NA,NA
151,0,3,428.262475764,NA,NA,NA
152,1,3,431.267433671,NA,NA,NA
153,0,3,434.272415525,NA,NA,NA
154,1,3,437.277394244,NA,NA,NA
155,1,3,440.265691703,NA,NA,NA
156,3,5,443.270675839,NA,NA,NA
157,0,3,445.274039461,NA,NA,NA
158,0,3,448.262328652,NA,NA,NA
159,0,3,451.267311362,NA,NA,NA
160,1,3,454.272270409,NA,NA,NA
161,0,3,457.277520259,NA,NA,NA
162,4,5,460.265477022,NA,NA,NA
162,4,6,460.758211936,NA,NA,NA
163,0,3,462.268966659,NA,NA,NA
164,1,3,465.273892919,NA,NA,NA
165,1,3,468.262211476,NA,NA,NA
166,0,3,471.267188769,NA,NA,NA
167,2,5,474.272218521,NA,NA,NA
168,0,3,476.275539947,NA,NA,NA
169,1,3,479.263816309,NA,NA,NA
170,0,3,482.268759675,NA,NA,NA
171,3,5,485.273804822,NA,NA,NA
172,1,3,487.277150197,NA,NA,NA
173,1,3,490.265445946,NA,NA,NA
174,0,3,493.270412121,NA,NA,NA
175,0,3,496.275372023,NA,NA,NA
176,3,5,499.263707401,NA,NA,NA
177,1,3,501.267041942,NA,NA,NA
178,1,3,504.272034915,NA,NA,NA
179,1,3,507.276657543,NA,NA,NA
180,1,3,510.2653282,NA,NA,NA
181,0,3,513.270277553,NA,NA,NA
182,0,3,516.275275088,NA,NA,NA
NA,NA,99,522.958303796,NA,NA,NA
